ID,date,history,reopenings,comments,numWords,score1,score2
HADOOP-13286,2016-06-17,"Date: 2016-06-17T09:00:54.076-07:00, From: Open To: Patch AvailableDate: 2016-06-20T12:22:16.960-07:00, From: Patch Available To: OpenDate: 2016-06-22T08:06:24.791-07:00, From: Open To: ResolvedDate: 2016-08-29T16:21:40.374-07:00, From: Resolved To: ReopenedDate: 2016-08-29T16:21:49.098-07:00, From: Reopened To: Resolved",2,8,725,3,-2
HADOOP-13285,2016-06-16,"Date: 2016-06-16T15:05:35.995-07:00, From: Open To: Patch AvailableDate: 2016-06-17T15:32:31.951-07:00, From: Patch Available To: Resolved",0,4,319,1,-2
HADOOP-13284,2016-06-16,"Date: 2016-06-16T13:38:54.905-07:00, From: Open To: Patch AvailableDate: 2016-06-16T16:46:47.529-07:00, From: Patch Available To: Resolved",0,5,475,2,-2
HADOOP-13283,2016-06-16,"Date: 2016-06-23T14:32:17.517-07:00, From: Open To: Patch AvailableDate: 2016-07-07T15:09:59.957-07:00, From: Patch Available To: Resolved",0,18,2070,2,-2
HADOOP-13282,2016-06-16,"Date: 2017-09-06T13:35:53.721-07:00, From: Open To: Patch AvailableDate: 2017-11-21T07:36:30.328-08:00, From: Patch Available To: OpenDate: 2017-11-21T09:58:04.154-08:00, From: Open To: Patch AvailableDate: 2017-11-21T10:00:37.566-08:00, From: Patch Available To: OpenDate: 2017-11-22T10:15:14.792-08:00, From: Open To: Patch AvailableDate: 2017-12-21T07:04:12.066-08:00, From: Patch Available To: Resolved",2,16,2033,2,-3
HADOOP-13281,2016-06-16,"Date: 2016-09-26T07:28:59.949-07:00, From: Open To: Resolved",0,1,23,1,-1
HADOOP-13280,2016-06-15,"Date: 2016-06-15T19:26:41.492-07:00, From: Open To: Patch AvailableDate: 2016-06-20T14:24:07.043-07:00, From: Patch Available To: Resolved",0,13,1213,3,-3
HADOOP-13279,2016-06-15,"Date: 2016-06-15T14:56:05.017-07:00, From: Open To: Resolved",0,0,2,1,-1
HADOOP-13278,2016-06-15,,0,10,1667,2,-2
HADOOP-14267,2016-06-15,"Date: 2016-06-24T14:48:13.523-07:00, From: Open To: Patch AvailableDate: 2017-03-31T20:34:40.619-07:00, From: Patch Available To: Resolved",0,32,4862,2,-3
