ID,date,history,reopenings,comments,numWords,score1,score2
CLOUDSTACK-9503,2016-09-19,"Date: 2016-09-19T21:18:27.103-07:00, From: Open To: In Progress",0,126,10544,3,-2
CLOUDSTACK-9502,2016-09-19,"Date: 2017-03-02T12:16:42.589-08:00, From: Open To: Closed",0,38,4624,4,-2
CLOUDSTACK-9501,2016-09-18,,0,13,683,1,-1
CLOUDSTACK-9500,2016-09-15,,0,39,3268,2,-3
CLOUDSTACK-9499,2016-09-13,,0,0,2,1,-1
CLOUDSTACK-9498,2016-09-12,,0,37,3902,1,-2
CLOUDSTACK-9497,2016-09-11,"Date: 2016-09-19T07:00:16.653-07:00, From: Open To: Resolved",0,3,83,2,-1
CLOUDSTACK-9496,2016-09-11,,0,1,34,1,-1
CLOUDSTACK-9495,2016-09-09,"Date: 2016-09-25T20:38:56.316-07:00, From: Open To: Resolved",0,8,1700,1,-1
CLOUDSTACK-9494,2016-09-07,,0,2,169,2,-3
CLOUDSTACK-9493,2016-09-07,,0,0,2,1,-1
CLOUDSTACK-9492,2016-09-07,,0,0,2,1,-1
CLOUDSTACK-9491,2016-09-07,"Date: 2017-01-06T03:21:01.118-08:00, From: Open To: Closed",0,51,4062,2,-2
CLOUDSTACK-9490,2016-09-07,,0,0,2,1,-1
CLOUDSTACK-9489,2016-09-02,"Date: 2017-01-06T03:20:59.387-08:00, From: Open To: Closed",0,69,6253,2,-3
CLOUDSTACK-9488,2016-08-31,,0,0,2,1,-1
CLOUDSTACK-9487,2016-08-31,,0,0,2,1,-1
CLOUDSTACK-9486,2016-08-31,,0,0,2,1,-1
CLOUDSTACK-9485,2016-08-31,,0,0,2,1,-1
CLOUDSTACK-9484,2016-08-31,,0,0,2,1,-1
CLOUDSTACK-9483,2016-08-30,"Date: 2017-09-25T05:29:44.826-07:00, From: Open To: In ProgressDate: 2017-09-25T05:29:49.975-07:00, From: In Progress To: ReviewableDate: 2017-11-16T06:53:11.555-08:00, From: Reviewable To: Resolved",0,5,433,2,-2
CLOUDSTACK-9482,2016-08-30,"Date: 2016-09-29T04:06:22.276-07:00, From: Open To: Resolved",0,0,2,1,-1
CLOUDSTACK-9481,2016-08-30,"Date: 2016-09-18T13:37:13.421-07:00, From: Open To: ResolvedDate: 2017-01-06T03:20:58.090-08:00, From: Resolved To: Closed",0,21,762,2,-2
CLOUDSTACK-9480,2016-08-29,"Date: 2017-01-04T01:46:55.056-08:00, From: Open To: ResolvedDate: 2017-01-06T03:20:56.340-08:00, From: Resolved To: Closed",0,31,4125,2,-2
CLOUDSTACK-9479,2016-08-29,"Date: 2016-09-19T01:16:41.559-07:00, From: Open To: Closed",0,3,73,1,-1
CLOUDSTACK-9478,2016-08-29,,0,0,2,1,-1
CLOUDSTACK-9477,2016-08-29,,0,0,2,1,-1
CLOUDSTACK-9476,2016-08-29,,0,0,2,1,-1
CLOUDSTACK-9475,2016-08-25,,0,0,2,1,-1
CLOUDSTACK-9474,2016-08-25,,0,1,23,1,-1
CLOUDSTACK-9473,2016-08-25,,0,4,217,1,-2
CLOUDSTACK-9472,2016-08-25,"Date: 2017-02-05T20:18:31.510-08:00, From: Open To: Closed",0,1,26,1,-1
CLOUDSTACK-9471,2016-08-25,,0,0,2,1,-1
CLOUDSTACK-9470,2016-08-24,"Date: 2017-01-06T03:20:54.821-08:00, From: Open To: Closed",0,45,3597,3,-2
CLOUDSTACK-9469,2016-08-24,,0,0,2,1,-1
CLOUDSTACK-9468,2016-08-23,"Date: 2017-01-06T03:20:53.315-08:00, From: Open To: Closed",0,7,183,2,-2
CLOUDSTACK-9467,2016-08-23,"Date: 2016-08-23T04:56:58.728-07:00, From: Open To: In ProgressDate: 2016-08-23T04:57:03.401-07:00, From: In Progress To: ReviewableDate: 2016-09-18T19:51:43.979-07:00, From: Reviewable To: ResolvedDate: 2017-01-06T03:20:52.042-08:00, From: Resolved To: Closed",0,23,2577,2,-2
CLOUDSTACK-9466,2016-08-23,"Date: 2016-08-23T01:17:47.371-07:00, From: Open To: In ProgressDate: 2016-08-23T01:17:53.890-07:00, From: In Progress To: ReviewableDate: 2016-09-18T19:50:44.481-07:00, From: Reviewable To: ResolvedDate: 2017-01-06T03:20:51.424-08:00, From: Resolved To: Closed",0,28,3142,2,-2
CLOUDSTACK-9465,2016-08-22,,0,3,149,1,-1
CLOUDSTACK-9464,2016-08-22,"Date: 2016-09-18T20:06:37.730-07:00, From: Open To: Resolved",0,2,97,1,-4
