ID,date,history,reopenings,comments,numWords,score1,score2
ZOOKEEPER-2922,2017-10-20,"Date: 2017-12-14T08:38:39.207-08:00, From: Open To: In ProgressDate: 2018-01-17T21:36:10.702-08:00, From: In Progress To: ResolvedDate: 2018-03-26T12:21:27.803-07:00, From: Resolved To: ReopenedDate: 2018-03-26T12:21:46.196-07:00, From: Reopened To: Resolved",1,12,692,4,-2
ZOOKEEPER-2921,2017-10-19,,0,4,243,2,-1
ZOOKEEPER-2920,2017-10-17,,0,0,2,1,-1
ZOOKEEPER-2919,2017-10-16,,0,3,67,2,-1
ZOOKEEPER-2918,2017-10-09,,0,0,2,1,-1
ZOOKEEPER-2917,2017-10-08,,0,0,2,1,-1
ZOOKEEPER-2916,2017-10-07,,0,6,199,1,-1
ZOOKEEPER-2915,2017-10-06,"Date: 2017-12-01T15:31:37.006-08:00, From: Open To: Resolved",0,18,1059,3,-2
ZOOKEEPER-2914,2017-10-04,"Date: 2017-10-05T12:02:30.246-07:00, From: Open To: In ProgressDate: 2017-10-07T12:25:12.841-07:00, From: In Progress To: Resolved",0,16,912,2,-2
ZOOKEEPER-2913,2017-10-02,,0,5,200,2,-1
ZOOKEEPER-2912,2017-10-02,,0,0,2,1,-1
ZOOKEEPER-2911,2017-10-01,,0,0,2,1,-1
ZOOKEEPER-2910,2017-09-30,,0,5,431,3,-1
ZOOKEEPER-2909,2017-09-29,"Date: 2017-10-09T10:58:48.941-07:00, From: Open To: Resolved",0,13,658,3,-2
ZOOKEEPER-2908,2017-09-29,"Date: 2017-10-04T11:06:45.232-07:00, From: Open To: In ProgressDate: 2017-10-04T11:07:05.203-07:00, From: In Progress To: Patch AvailableDate: 2017-10-05T08:20:32.244-07:00, From: Patch Available To: Resolved",0,6,467,2,-2
ZOOKEEPER-2907,2017-09-28,,0,0,2,1,-1
ZOOKEEPER-2906,2017-09-28,"Date: 2017-09-29T15:56:48.704-07:00, From: Open To: Resolved",0,19,1173,3,-3
