ID,date,history,reopenings,comments,numWords,score1,score2
FELIX-5653,2017-06-21,"Date: 2017-06-21T15:52:47.362-07:00, From: Open To: ResolvedDate: 2017-07-01T10:49:38.140-07:00, From: Resolved To: Closed",0,1,24,1,-1
FELIX-5652,2017-06-21,"Date: 2017-06-23T06:57:58.208-07:00, From: Open To: Resolved",0,10,381,2,-4
FELIX-5651,2017-06-13,"Date: 2017-10-18T05:29:10.009-07:00, From: Open To: Resolved",0,3,119,1,-2
FELIX-5650,2017-06-08,"Date: 2017-06-21T16:15:02.776-07:00, From: Open To: ResolvedDate: 2017-07-01T10:47:13.218-07:00, From: Resolved To: Closed",0,3,327,2,-1
FELIX-5649,2017-06-06,"Date: 2017-06-07T01:06:06.649-07:00, From: Open To: Resolved",0,7,470,1,-3
FELIX-5648,2017-05-29,,0,9,511,3,-2
FELIX-5647,2017-05-26,"Date: 2017-07-06T01:29:08.262-07:00, From: Open To: Closed",0,7,381,3,-3
FELIX-5646,2017-05-23,"Date: 2017-05-23T13:30:17.686-07:00, From: Open To: Resolved",0,3,156,1,-2
FELIX-5645,2017-05-23,,0,2,224,3,-2
FELIX-5644,2017-05-23,"Date: 2017-05-31T09:45:56.276-07:00, From: Open To: Resolved",0,2,38,2,-1
FELIX-5643,2017-05-22,,0,0,2,1,-1
FELIX-5642,2017-05-17,"Date: 2017-09-06T06:48:04.374-07:00, From: Open To: Closed",0,8,148,1,-2
FELIX-5641,2017-05-16,,0,3,217,1,-2
FELIX-5640,2017-05-16,,0,3,170,1,-2
FELIX-5639,2017-05-10,"Date: 2017-05-10T11:26:41.204-07:00, From: Open To: Closed",0,0,2,1,-1
FELIX-5638,2017-05-10,"Date: 2017-05-10T06:22:25.957-07:00, From: Open To: ResolvedDate: 2017-05-12T13:03:11.913-07:00, From: Resolved To: Closed",0,1,21,1,-1
FELIX-5637,2017-05-09,"Date: 2017-05-10T01:31:02.750-07:00, From: Open To: Resolved",0,1,20,1,-1
FELIX-5636,2017-05-09,"Date: 2017-05-11T06:17:28.338-07:00, From: Open To: ResolvedDate: 2017-07-01T10:41:19.565-07:00, From: Resolved To: Closed",0,6,265,2,-2
FELIX-5635,2017-05-08,"Date: 2017-10-02T02:34:26.254-07:00, From: Open To: Resolved",0,1,21,1,-1
FELIX-5634,2017-05-04,"Date: 2017-05-04T04:27:17.173-07:00, From: Open To: Resolved",0,1,23,1,-1
FELIX-5633,2017-05-04,"Date: 2017-05-04T04:26:58.860-07:00, From: Open To: Resolved",0,1,23,1,-1
FELIX-5632,2017-05-02,"Date: 2017-05-02T11:14:43.461-07:00, From: Open To: ResolvedDate: 2018-04-30T01:11:30.037-07:00, From: Resolved To: Closed",0,1,22,1,-1
FELIX-5631,2017-05-02,"Date: 2017-05-02T04:27:55.997-07:00, From: Open To: Resolved",0,1,23,1,-1
FELIX-5630,2017-05-02,"Date: 2017-05-03T23:49:49.006-07:00, From: Open To: ResolvedDate: 2017-07-01T10:41:46.303-07:00, From: Resolved To: Closed",0,6,236,2,-1
FELIX-5629,2017-05-01,"Date: 2017-05-01T23:14:50.254-07:00, From: Open To: Resolved",0,1,24,1,-1
FELIX-5628,2017-05-01,"Date: 2017-06-21T07:28:16.282-07:00, From: Open To: ResolvedDate: 2017-09-22T01:55:41.202-07:00, From: Resolved To: Closed",0,0,2,1,-1
FELIX-5627,2017-04-27,"Date: 2017-05-01T09:16:42.532-07:00, From: Open To: ResolvedDate: 2017-09-22T01:55:20.223-07:00, From: Resolved To: Closed",0,2,72,1,-1
FELIX-5626,2017-04-27,"Date: 2017-04-28T01:59:40.032-07:00, From: Open To: Resolved",0,6,224,1,-2
FELIX-5625,2017-04-27,,0,2,118,2,-2
FELIX-5624,2017-04-26,"Date: 2017-04-26T23:57:21.932-07:00, From: Open To: Resolved",0,0,2,1,-1
